Year,Month,Airline,Flights,Passengers,PLF,PaxKm,MarketShare,FlightHours,Date,MonthName
2016,6,Vistara,1890,226938.0,78.979,241416.0,1.4301990057464333,3088.08,2016-06-01,Jun 2016
2016,7,Air Costa,744,65239.0,80.808,52340.0,0.38488036491276756,936.0,2016-07-01,Jul 2016
2016,7,Air India,9218,1177504.0,80.752,1121939.0,6.946736908999885,16991.0,2016-07-01,Jul 2016
2016,7,Air India Express,150,7740.0,71.702,4799.0,0.0456624722087221,130.0,2016-07-01,Jul 2016
2016,7,Air Pegasus,256,14231.0,83.951,5530.0,0.08395641369539072,274.383,2016-07-01,Jul 2016
2016,7,AirAsia India,1232,190509.0,85.723,217444.0,1.1239162684769302,2084.0,2016-07-01,Jul 2016
2016,7,Alliance Air,1045,47610.0,65.197,27778.0,0.280877299981558,1917.0,2016-07-01,Jul 2016
2016,7,Blue Dart Aviation,506,0.0,0.0,0.0,0.0,943.083,2016-07-01,Jul 2016
2016,7,Go First,4507,716125.0,90.281,664584.0,4.2248110995440715,8085.966,2016-07-01,Jul 2016
2016,7,IndiGo,23869,3383768.0,83.592,3416019.0,19.96268892257922,42696.016,2016-07-01,Jul 2016
2016,7,Jet Airways,12659,1385366.0,83.827,1191830.0,8.173027968205233,20680.0,2016-07-01,Jul 2016
2016,7,JetLite,2033,238924.0,80.88,216257.0,1.4095427015499638,3393.0,2016-07-01,Jul 2016
2016,7,QuikJet Cargo,0,0.0,0.0,0.0,0.0,0.0,2016-07-01,Jul 2016
2016,7,SpiceJet,8148,993785.0,92.027,861733.018,5.862878545729314,10241.0,2016-07-01,Jul 2016
2016,7,Total Domestic,66859,8475231.0,84.131,8041828.018,50.0,112375.664,2016-07-01,Jul 2016
2016,7,TruJet,523,29327.0,79.38,12939.0,0.17301593313503785,725.866,2016-07-01,Jul 2016
2016,7,Vistara,1969,225103.0,75.22,248636.0,1.3280051009819085,3278.35,2016-07-01,Jul 2016
2016,8,Air Carnival,88,4036.0,65.572,1683.306,0.024169059818782354,122.26,2016-08-01,Aug 2016
2016,8,Air Costa,721,55188.0,70.827,43382.0,0.3304861430324481,885.933,2016-08-01,Aug 2016
2016,8,Air India,9171,1134913.0,78.021,1075713.0,6.796278539671392,16844.0,2016-08-01,Aug 2016
2016,8,Air India Express,152,9139.0,69.841,4870.0,0.054727710030686806,132.0,2016-08-01,Aug 2016
2016,8,Air Pegasus,0,0.0,0.0,0.0,0.0,0.0,2016-08-01,Aug 2016
2016,8,AirAsia India,1236,187620.0,83.347,212354.0,1.123537909613465,2094.0,2016-08-01,Aug 2016
2016,8,Alliance Air,1160,54618.0,66.933,28830.0,0.32707277234446347,2079.0,2016-08-01,Aug 2016
2016,8,Blue Dart Aviation,541,0.0,0.0,0.0,0.0,945.416,2016-08-01,Aug 2016
2016,8,Go First,4449,674131.0,86.046,622573.0,4.036945605722391,7968.6,2016-08-01,Aug 2016
2016,8,IndiGo,23650,3341081.0,82.11,3321459.0,20.0076279852322,42057.93,2016-08-01,Aug 2016
2016,8,Jet Airways,12697,1365257.0,81.714,1165058.0,8.175663553273374,20625.0,2016-08-01,Aug 2016
2016,8,JetLite,2021,234241.0,78.934,210492.0,1.402721690042467,3332.0,2016-08-01,Aug 2016
2016,8,QuikJet Cargo,0,0.0,0.0,0.0,0.0,0.0,2016-08-01,Aug 2016
2016,8,SpiceJet,8283,1053603.0,93.234,912117.463,6.3093642052152,10531.0,2016-08-01,Aug 2016
2016,8,Total Domestic,66620,8349518.0,82.239,7837666.769,50.0,111550.706,2016-08-01,Aug 2016
2016,8,TruJet,559,30534.0,77.679,13144.0,0.18284887822267107,725.867,2016-08-01,Aug 2016
2016,8,Vistara,1892,205157.0,69.194,225991.0,1.2285559477804586,3207.7,2016-08-01,Aug 2016
2016,9,Air Carnival,150,6357.0,60.423,2603.822,0.03876860139693815,153.517,2016-09-01,Sep 2016
2016,9,Air Costa,648,50799.0,73.716,43269.0,0.3098011927580716,836.15,2016-09-01,Sep 2016
2016,9,Air India,8885,1117959.0,79.385,1062026.0,6.8179497953625265,16081.0,2016-09-01,Sep 2016
2016,9,Air India Express,146,9666.0,74.835,4889.0,0.05894876531426839,126.0,2016-09-01,Sep 2016
2016,9,Air Pegasus,0,0.0,0.0,0.0,0.0,0.0,2016-09-01,Sep 2016
2016,9,AirAsia India,1260,187920.0,82.824,213672.0,1.146043035160078,2119.0,2016-09-01,Sep 2016
2016,9,Alliance Air,1169,52990.0,65.834,27763.0,0.32316315683872154,2058.0,2016-09-01,Sep 2016
2016,9,Blue Dart Aviation,520,0.0,0.0,0.0,0.0,932.33,2016-09-01,Sep 2016
2016,9,Go First,4380,686692.0,89.42,632943.0,4.187838356216179,7709.38,2016-09-01,Sep 2016
2016,9,IndiGo,23382,3295826.0,82.052,3275496.0,20.099821372921987,41133.45,2016-09-01,Sep 2016
2016,9,Jet Airways,12545,1326741.0,79.928,1126285.0,8.091221171303307,20088.0,2016-09-01,Sep 2016
2016,9,JetLite,1734,198098.0,77.468,186487.0,1.2081142676625223,2884.0,2016-09-01,Sep 2016
2016,9,QuikJet Cargo,0,0.0,0.0,0.0,0.0,0.0,2016-09-01,Sep 2016
2016,9,SpiceJet,8048,1029704.0,93.476,900939.075,6.279720612369482,10272.0,2016-09-01,Sep 2016
2016,9,Total Domestic,65251,8198645.0,82.528,7714374.897,50.0,108061.493,2016-09-01,Sep 2016
2016,9,TruJet,619,32677.0,75.589,14523.0,0.19928293028909044,705.866,2016-09-01,Sep 2016
2016,9,Vistara,1765,203216.0,72.714,223479.0,1.2393267424068246,2962.8,2016-09-01,Sep 2016
2016,10,Air Carnival,188,7708.0,58.548,3140.474,0.0446055057360435,216.03,2016-10-01,Oct 2016
2016,10,Air Costa,657,51223.0,70.657,48181.0,0.2964229138969066,911.266,2016-10-01,Oct 2016
2016,10,Air India,9117,1030490.0,71.866,980105.0,5.96335334794181,16320.0,2016-10-01,Oct 2016
2016,10,Air India Express,192,11707.0,54.156,5751.45,0.06774736061907906,175.0,2016-10-01,Oct 2016
2016,10,Air Pegasus,0,0.0,0.0,0.0,0.0,0.0,2016-10-01,Oct 2016
2016,10,AirAsia India,1666,235607.0,78.276,239585.0,1.3634366100093414,2547.0,2016-10-01,Oct 2016
2016,10,Alliance Air,1174,57813.0,69.243,30088.0,0.33455865375167143,2090.0,2016-10-01,Oct 2016
2016,10,Blue Dart Aviation,608,0.0,0.0,0.0,0.0,1157.33,2016-10-01,Oct 2016
2016,10,Go First,4651,688261.0,84.39,651560.0,3.9829047721062585,8451.983,2016-10-01,Oct 2016
2016,10,IndiGo,25461,3692828.0,84.897,3706073.0,21.370064937236904,44856.8,2016-10-01,Oct 2016
2016,10,Jet Airways,12773,1265690.0,75.502,1093649.0,7.324434685398665,20466.0,2016-10-01,Oct 2016
2016,10,JetLite,1989,209117.0,71.101,187954.0,1.210141352231994,3234.0,2016-10-01,Oct 2016
2016,10,QuikJet Cargo,26,0.0,0.0,0.0,0.0,75.62,2016-10-01,Oct 2016
2016,10,SpiceJet,8768,1118352.0,91.871,959465.0,6.471802873756581,10989.0,2016-10-01,Oct 2016
2016,10,Total Domestic,70121,8640189.0,81.094,8182443.924,50.0,116108.409,2016-10-01,Oct 2016
2016,10,TruJet,728,39022.0,75.768,17304.0,0.22581681951633234,1011.65,2016-10-01,Oct 2016
2016,10,Vistara,2123,232371.0,69.222,259588.0,1.3447101677984126,3606.73,2016-10-01,Oct 2016
2016,11,Air Carnival,194,9232.0,68.003,3758.463,0.051624470893908585,213.066,2016-11-01,Nov 2016
2016,11,Air Costa,646,52240.0,74.143,49775.0,0.2921211394603319,928.966,2016-11-01,Nov 2016
2016,11,Air India,8887,1068768.0,75.158,1009057.0,5.9764495784598015,16340.0,2016-11-01,Nov 2016
2016,11,Air India Express,205,13865.0,54.457,6765.65,0.07753176873310685,187.0,2016-11-01,Nov 2016
2016,11,Air Pegasus,0,0.0,0.0,0.0,0.0,0.0,2016-11-01,Nov 2016
2016,11,AirAsia India,1634,251322.0,86.911,249659.0,1.4053688555024797,2434.0,2016-11-01,Nov 2016
2016,11,Alliance Air,1117,58611.0,73.528,30073.0,0.32774716893012085,2050.0,2016-11-01,Nov 2016
2016,11,Blue Dart Aviation,496,0.0,0.0,0.0,0.0,882.583,2016-11-01,Nov 2016
2016,11,Go First,4674,719566.0,87.26,671781.0,4.023745019849027,8476.133,2016-11-01,Nov 2016
2016,11,IndiGo,25084,3772583.0,87.947,3807017.0,21.095927348175294,44899.316,2016-11-01,Nov 2016
2016,11,Jet Airways,12318,1327494.0,80.353,1173892.0,7.423220901737249,20345.0,2016-11-01,Nov 2016
2016,11,JetLite,1942,217905.0,74.649,181055.0,1.2185041518779407,3136.0,2016-11-01,Nov 2016
2016,11,QuikJet Cargo,8,0.0,0.0,0.0,0.0,23.433,2016-11-01,Nov 2016
2016,11,SpiceJet,8917,1148498.0,92.533,1005560.0,6.422292198084079,11522.0,2016-11-01,Nov 2016
2016,11,Total Domestic,69012,8941496.0,84.484,8496468.113,50.0,116256.829,2016-11-01,Nov 2016
2016,11,TruJet,709,40965.0,81.239,18287.0,0.2290724057808671,1009.316,2016-11-01,Nov 2016
2016,11,Vistara,2181,260447.0,74.356,289788.0,1.4563949925157937,3810.016,2016-11-01,Nov 2016
2016,12,Air Carnival,234,9752.0,58.908,4007.39,0.05123870838523144,257.067,2016-12-01,Dec 2016
2016,12,Air Costa,582,49599.0,76.893,46128.0,0.26060179421647806,824.833,2016-12-01,Dec 2016
2016,12,Air India,9524,1245063.0,81.54,1180309.0,6.541778094569464,17461.0,2016-12-01,Dec 2016
2016,12,Air India Express,167,10308.0,65.885,5164.98,0.05416002933090297,140.0,2016-12-01,Dec 2016
2016,12,Air Pegasus,0,0.0,0.0,0.0,0.0,0.0,2016-12-01,Dec 2016
2016,12,AirAsia India,1816,277261.0,86.275,277173.0,1.456777637981712,2705.0,2016-12-01,Dec 2016
2016,12,Alliance Air,955,53803.0,74.53,24858.0,0.2826903432373469,1714.0,2016-12-01,Dec 2016
2016,12,Blue Dart Aviation,562,0.0,0.0,0.0,0.0,1021.33,2016-12-01,Dec 2016
2016,12,Go First,4886,780622.0,90.717,736296.0,4.101524099374091,8568.383,2016-12-01,Dec 2016
2016,12,IndiGo,24822,3848322.0,91.405,3893161.0,20.219754791885833,44453.05,2016-12-01,Dec 2016
2016,12,Jet Airways,12662,1449939.0,86.049,1305273.0,7.6182323213057925,21117.0,2016-12-01,Dec 2016
2016,12,JetLite,1970,246132.0,85.659,207488.0,1.2932204442446458,3144.0,2016-12-01,Dec 2016
2016,12,QuikJet Cargo,0,0.0,0.0,0.0,0.0,0.0,2016-12-01,Dec 2016
2016,12,SpiceJet,9284,1210229.0,93.728,1094325.0,6.358754184818525,12241.0,2016-12-01,Dec 2016
2016,12,Total Domestic,70274,9516243.0,88.687,9078808.37,50.0,118384.776,2016-12-01,Dec 2016
2016,12,TruJet,550,31059.0,79.072,14837.0,0.1631894015316759,817.433,2016-12-01,Dec 2016
2016,12,Vistara,2260,304154.0,84.275,289788.0,1.5980781491183025,3920.68,2016-12-01,Dec 2016
2017,1,Air Carnival,278,11041.0,56.559,4552.54,0.05869513292897963,315.016,2017-01-01,Jan 2017
2017,1,Air Costa,490,44092.0,81.12,41089.0,0.23439777204098994,721.3,2017-01-01,Jan 2017
2017,1,Air India,9536,1265046.0,81.754,1207166.0,6.725119385134858,17701.0,2017-01-01,Jan 2017
2017,1,Air India Express,211,9970.0,50.964,5133.69,0.05300158276441689,145.0,2017-01-01,Jan 2017
2017,1,Alliance Air,1027,53021.0,68.235,24534.0,0.281865287838731,1858.0,2017-01-01,Jan 2017
2017,1,Blue Dart Aviation,524,0.0,0.0,0.0,0.0,977.933,2017-01-01,Jan 2017
2017,1,Go First,4945,788337.0,90.81,735410.0,4.1908835257524695,8960.15,2017-01-01,Jan 2017
2017,1,IndiGo,24948,3809228.0,90.006,3854899.0,20.250262097345463,45065.783,2017-01-01,Jan 2017
2017,1,Jet Airways,12661,1476032.0,86.825,1335886.0,7.8467434514471215,21390.0,2017-01-01,Jan 2017
2017,1,JetLite,1907,239705.0,85.448,202121.0,1.2742973316494033,3068.0,2017-01-01,Jan 2017
2017,1,QuikJet Cargo,0,0.0,0.0,0.0,0.0,0.0,2017-01-01,Jan 2017
2017,1,SpiceJet,9490,1229436.0,93.605,1137644.0,6.535812829243095,12721.0,2017-01-01,Jan 2017
2017,1,Total Domestic,70749,9548612.0,88.261,9184893.23,50.761439238044574,120523.478,2017-01-01,Jan 2017
2017,1,TruJet,621,33031.0,74.759,14782.0,0.1755963169800857,874.916,2017-01-01,Jan 2017
2017,1,Vistara,2268,303208.0,85.059,344156.0,1.6118860488298212,4012.38,2017-01-01,Jan 2017
2017,2,Air Carnival,266,13629.0,73.609,5661.302,0.08019096617493386,272.75,2017-02-01,Feb 2017
2017,2,Air Costa,440,40234.0,84.885,35228.0,0.23673074569537672,577.717,2017-02-01,Feb 2017
2017,2,Air India,8445,1084609.0,80.089,1031172.0,6.381674637319601,15452.0,2017-02-01,Feb 2017
2017,2,Air India Express,165,6105.0,40.304,3484.76,0.03592089283865076,145.0,2017-02-01,Feb 2017
2017,2,Alliance Air,1005,51519.0,69.739,24357.0,0.3031299718516705,1847.0,2017-02-01,Feb 2017
2017,2,Blue Dart Aviation,495,0.0,0.0,0.0,0.0,897.833,2017-02-01,Feb 2017
2017,2,Go First,4673,749352.0,90.908,685872.0,4.4090733645255735,8315.533,2017-02-01,Feb 2017
2017,2,IndiGo,22935,3418605.0,87.664,3431547.0,20.114552639258918,41111.3,2017-02-01,Feb 2017
2017,2,Jet Airways,11475,1358382.0,86.888,1231148.0,7.9925133916383455,19497.0,2017-02-01,Feb 2017
2017,2,JetLite,1706,214665.0,84.892,178586.0,1.2630562590022876,2765.0,2017-02-01,Feb 2017
2017,2,QuikJet Cargo,0,0.0,0.0,0.0,0.0,0.0,2017-02-01,Feb 2017
2017,2,SpiceJet,8677,1131788.0,93.647,1040012.0,6.659268708283516,11607.0,2017-02-01,Feb 2017
2017,2,Total Domestic,64556,8616856.0,87.164,8227608.062,50.70027206913756,109411.313,2017-02-01,Feb 2017
2017,2,TruJet,701,38779.0,77.014,16980.0,0.22816974666503487,970.7,2017-02-01,Feb 2017
2017,2,Vistara,2024,270016.0,85.011,308010.0,1.5887331368912572,3537.98,2017-02-01,Feb 2017
2017,2,Zoom Air,36,1141.0,58.706,907.0,0.006713470717264624,48.5,2017-02-01,Feb 2017
2017,3,Air Carnival,280,12970.0,64.799,5376.773,0.07314225441007755,253.15,2017-03-01,Mar 2017
2017,3,Air India,9105,1089418.0,74.748,1046249.0,6.143599731296674,16518.0,2017-03-01,Mar 2017
2017,3,Air India Express,156,5017.0,38.157,2931.6,0.028292574431407792,136.0,2017-03-01,Mar 2017
2017,3,Alliance Air,1156,56487.0,67.764,25526.0,0.3185494622098728,2049.0,2017-03-01,Mar 2017
2017,3,Blue Dart Aviation,505,0.0,0.0,0.0,0.0,905.75,2017-03-01,Mar 2017
2017,3,Go First,5392,802114.0,84.771,741179.0,4.523394468302617,9549.416,2017-03-01,Mar 2017
2017,3,IndiGo,25996,3611371.0,81.583,3592642.0,20.365753003174724,46243.2,2017-03-01,Mar 2017
2017,3,Jet Airways,12772,1388369.0,79.791,1255713.0,7.829486400390513,21458.0,2017-03-01,Mar 2017
2017,3,JetLite,1975,230359.0,79.161,190197.0,1.2990729825482694,3148.0,2017-03-01,Mar 2017
2017,3,QuikJet Cargo,0,0.0,0.0,0.0,0.0,0.0,2017-03-01,Mar 2017
2017,3,SpiceJet,9421,1193225.0,91.412,1065559.0,6.729002815610238,12326.0,2017-03-01,Mar 2017
2017,3,Total Domestic,71713,9007696.0,81.785,8548137.373,50.797470507373774,120620.829,2017-03-01,Mar 2017
2017,3,TruJet,758,41219.0,75.952,17911.0,0.23244800189120945,1054.583,2017-03-01,Mar 2017
2017,3,Vistara,2265,291871.0,82.202,332989.0,1.6459601339185614,3943.18,2017-03-01,Mar 2017
2017,3,Zoom Air,100,2452.0,74.568,2976.0,0.013827664442059379,126.55,2017-03-01,Mar 2017
2017,4,Air Carnival,21,1008.0,66.714,421.368,0.0056302941102543405,4.68,2017-04-01,Apr 2017
2017,4,Air India,8654,1086116.0,78.9,1048550.0,6.066619561362107,15815.0,2017-04-01,Apr 2017
2017,4,Air India Express,150,6895.0,46.741,3327.27,0.03851277568472587,194.0,2017-04-01,Apr 2017
2017,4,Alliance Air,1209,63087.0,72.229,29013.0,0.3523793298944599,2185.0,2017-04-01,Apr 2017
2017,4,Blue Dart Aviation,474,0.0,0.0,0.0,0.0,884.5,2017-04-01,Apr 2017
2017,4,Go First,5005,739401.0,84.665,683452.0,4.130005054976358,8905.883,2017-04-01,Apr 2017
2017,4,IndiGo,25648,3778780.0,86.909,3725376.0,21.106788470185414,45355.666,2017-04-01,Apr 2017
2017,4,Jet Airways,12283,1380986.0,82.784,1273122.0,7.713648156888592,20865.0,2017-04-01,Apr 2017
2017,4,JetLite,1811,222476.0,83.313,180706.0,1.2426640004691911,2860.0,2017-04-01,Apr 2017
2017,4,QuikJet Cargo,0,0.0,0.0,0.0,0.0,0.0,2017-04-01,Apr 2017
2017,4,SpiceJet,9058,1176610.0,93.374,1067416.0,6.5720836835975796,12007.0,2017-04-01,Apr 2017
2017,4,Total Domestic,69474,9100687.0,85.56,8688833.638,50.83288136445262,117314.779,2017-04-01,Apr 2017
2017,4,TruJet,903,47846.0,74.593,20604.0,0.26724905952304484,1248.9,2017-04-01,Apr 2017
2017,4,Vistara,2270,296589.0,83.609,345390.0,1.6566302578037941,3971.15,2017-04-01,Apr 2017
2017,4,Zoom Air,120,2669.0,79.679,3078.0,0.014907991051854003,143.0,2017-04-01,Apr 2017
2017,5,Air India,9539,1219997.0,81.062,1197696.0,6.115887837349067,17678.0,2017-05-01,May 2017
2017,5,Air India Express,150,7818.0,51.466,3867.73,0.03919190876075515,136.0,2017-05-01,May 2017
2017,5,Alliance Air,1309,71136.0,74.698,31326.0,0.35660726804874376,2304.0,2017-05-01,May 2017
2017,5,Blue Dart Aviation,506,0.0,0.0,0.0,0.0,879.0,2017-05-01,May 2017
2017,5,Go First,5334,863570.0,92.953,817288.0,4.329106759852306,9593.33,2017-05-01,May 2017
2017,5,IndiGo,27058,4190914.0,91.145,4137195.0,21.00919917014216,47853.4,2017-05-01,May 2017
2017,5,Jet Airways,13359,1541722.0,85.272,1440543.0,7.72870656925671,22529.0,2017-05-01,May 2017
2017,5,JetLite,2018,246048.0,84.294,204140.0,1.2334472712671123,3219.0,2017-05-01,May 2017
2017,5,QuikJet Cargo,0,0.0,0.0,0.0,0.0,0.0,2017-05-01,May 2017
2017,5,SpiceJet,9748,1278606.0,94.284,1149628.0,6.409696814140969,12829.0,2017-05-01,May 2017
2017,5,Total Domestic,74578,10140073.0,88.866,9716981.73,50.8325423181628,125749.143,2017-05-01,May 2017
2017,5,TruJet,903,51103.0,80.281,21940.0,0.25618113499627404,1222.883,2017-05-01,May 2017
2017,5,Vistara,2446,334435.0,86.831,380116.0,1.6765344085959515,4236.04,2017-05-01,May 2017
2017,5,Zoom Air,116,2573.0,80.075,2990.0,0.012898539427145436,132.49,2017-05-01,May 2017
2017,6,Air India,9517,1149333.0,76.991,1138882.0,6.138540854173223,17660.0,2017-06-01,Jun 2017
2017,6,Air India Express,151,4174.0,36.266,2724.44,0.02229316440519765,137.0,2017-06-01,Jun 2017
2017,6,Alliance Air,1264,72723.0,75.888,31357.0,0.3884105881742187,2275.0,2017-06-01,Jun 2017
2017,6,Blue Dart Aviation,502,0.0,0.0,0.0,0.0,899.083,2017-06-01,Jun 2017
2017,6,Go First,5155,805483.0,89.432,767968.0,4.302051975225639,9400.417,2017-06-01,Jun 2017
2017,6,IndiGo,25778,3825814.0,87.815,3788390.0,20.43351712642713,45507.033,2017-06-01,Jun 2017
2017,6,Jet Airways,13102,1449797.0,80.986,1337018.0,7.743306869947853,22224.0,2017-06-01,Jun 2017
2017,6,JetLite,1800,217672.0,82.836,182852.0,1.1625773077163832,2939.0,2017-06-01,Jun 2017
2017,6,QuikJet Cargo,0,0.0,0.0,0.0,0.0,0.0,2017-06-01,Jun 2017
2017,6,SpiceJet,9761,1273391.0,94.543,1148919.0,6.801129591542655,12954.0,2017-06-01,Jun 2017
2017,6,Total Domestic,72739,9536983.0,85.935,9143756.305,50.93663870353979,122744.693,2017-06-01,Jun 2017
2017,6,TruJet,781,41730.0,75.67,17603.0,0.22287823445828892,1061.05,2017-06-01,Jun 2017
2017,6,Vistara,2554,343729.0,86.381,384365.0,1.8358426228639635,4322.08,2017-06-01,Jun 2017
2017,6,Zoom Air,116,2399.0,73.647,2783.865,0.012812961525651454,132.03,2017-06-01,Jun 2017
2017,7,Air India,9914,1179933.0,75.437,1148303.0,6.301745004208256,18540.0,2017-07-01,Jul 2017
2017,7,Air India Express,159,4723.0,40.371,3153.57,0.02522443363722821,143.0,2017-07-01,Jul 2017
2017,7,Alliance Air,1441,83846.0,76.455,36923.0,0.4478017918160145,2633.0,2017-07-01,Jul 2017
2017,7,Blue Dart Aviation,498,0.0,0.0,0.0,0.0,892.583,2017-07-01,Jul 2017
2017,7,Go First,5113,741855.0,82.495,703764.0,3.962073304244322,9369.883,2017-07-01,Jul 2017
2017,7,IndiGo,25941,3699451.0,83.657,3618780.0,19.757898844733756,45614.15,2017-07-01,Jul 2017
2017,7,Jet Airways,13595,1503844.0,80.195,1357514.0,8.031677573310146,23128.0,2017-07-01,Jul 2017
2017,7,JetLite,1926,224811.0,80.693,188990.0,1.2006627462246264,3134.0,2017-07-01,Jul 2017
2017,7,QuikJet Cargo,0,0.0,0.0,0.0,0.0,0.0,2017-07-01,Jul 2017
2017,7,SpiceJet,10463,1358206.0,94.415,1191217.0,7.253859223520045,13751.0,2017-07-01,Jul 2017
2017,7,Total Domestic,74715,9533226.0,83.192,8995059.57,50.914720852360475,126025.309,2017-07-01,Jul 2017
2017,7,TruJet,780,44254.0,80.684,18563.0,0.23635021939061976,1041.833,2017-07-01,Jul 2017
2017,7,Vistara,2627,348947.0,84.631,389439.0,1.8636439645161702,4504.71,2017-07-01,Jul 2017
2017,7,Zoom Air,45,813.0,63.069,929.0,0.0043420420383371875,55.15,2017-07-01,Jul 2017
2017,8,Air India,9770,1176397.0,76.063,1133874.0,6.220732828943635,18117.0,2017-08-01,Aug 2017
2017,8,Air India Express,168,5224.0,45.727,3213.61,0.0276242699517268,149.0,2017-08-01,Aug 2017
2017,8,Alliance Air,1441,88714.0,77.472,39270.0,0.46911552153474184,2724.0,2017-08-01,Aug 2017
2017,8,Blue Dart Aviation,500,0.0,0.0,0.0,0.0,895.417,2017-08-01,Aug 2017
2017,8,Go First,5187,775836.0,85.409,747563.0,4.102584820495389,9511.1,2017-08-01,Aug 2017
2017,8,IndiGo,25543,3678245.0,83.555,3595123.0,19.45038913257836,45100.783,2017-08-01,Aug 2017
2017,8,Jet Airways,13602,1522338.0,80.726,1360306.0,8.050052808149287,22864.0,2017-08-01,Aug 2017
2017,8,JetLite,1949,236394.0,82.768,196109.0,1.2500405189449666,3136.0,2017-08-01,Aug 2017
2017,8,QuikJet Cargo,0,0.0,0.0,0.0,0.0,0.0,2017-08-01,Aug 2017
2017,8,SpiceJet,10494,1359166.0,94.454,1208184.0,7.1872068325437795,13844.0,2017-08-01,Aug 2017
2017,8,Total Domestic,74902,9663380.0,83.537,9092204.22,51.09950569795515,125519.67,2017-08-01,Aug 2017
2017,8,TruJet,786,46586.0,83.196,19229.0,0.2463446094891165,1047.65,2017-08-01,Aug 2017
2017,8,Vistara,2737,358627.0,83.402,395704.0,1.896402959413845,4627.72,2017-08-01,Aug 2017
2017,8,Zoom Air,0,0.0,0.0,0.0,0.0,0.0,2017-08-01,Aug 2017
2017,9,Air India,9465,1163026.0,78.637,1137188.0,6.217191416896719,17385.0,2017-09-01,Sep 2017
2017,9,Air India Express,181,9559.0,56.57,9650.35,0.05109957365881393,219.0,2017-09-01,Sep 2017
2017,9,Alliance Air,1730,105919.0,78.781,46396.0,0.5662115014507703,3076.0,2017-09-01,Sep 2017
2017,9,Blue Dart Aviation,541,0.0,0.0,0.0,0.0,1035.917,2017-09-01,Sep 2017
2017,9,Go First,5165,808539.0,88.539,774630.0,4.322209246419475,9426.25,2017-09-01,Sep 2017
2017,9,IndiGo,25114,3664509.0,85.173,3597420.0,19.589376249491224,43928.533,2017-09-01,Sep 2017
2017,9,Jet Airways,13307,1459934.0,80.16,1333583.0,7.804373362277108,22330.0,2017-09-01,Sep 2017
2017,9,JetLite,1835,221236.0,83.331,185557.0,1.1826619183995564,2935.0,2017-09-01,Sep 2017
2017,9,QuikJet Cargo,0,0.0,0.0,0.0,0.0,0.0,2017-09-01,Sep 2017
2017,9,SpiceJet,10238,1319755.0,94.159,1170124.0,7.0550180807707905,13295.0,2017-09-01,Sep 2017
2017,9,Total Domestic,73772,9550493.0,84.477,9066246.79,51.05409776456605,123288.15,2017-09-01,Sep 2017
2017,9,TruJet,775,40860.0,74.354,16752.0,0.21842541894540615,1018.7,2017-09-01,Sep 2017
2017,9,Vistara,2735,361728.0,84.064,416658.0,1.93369040490171,4699.57,2017-09-01,Sep 2017
2017,9,Zoom Air,52,1056.0,54.797,1067.44,0.005645062222377604,65.18,2017-09-01,Sep 2017
2017,10,Air India,9933,1216153.0,76.645,1173067.0,5.965864829725421,18337.0,2017-10-01,Oct 2017
2017,10,Air India Express,208,13660.0,61.751,16565.789,0.0670094252730119,316.0,2017-10-01,Oct 2017
2017,10,Alliance Air,1989,120496.0,76.243,53781.0,0.5910957326278801,3563.0,2017-10-01,Oct 2017
2017,10,Blue Dart Aviation,500,0.0,0.0,0.0,0.0,879.416,2017-10-01,Oct 2017
2017,10,Go First,5930,924189.0,87.629,888031.0,4.533629116664685,10981.716,2017-10-01,Oct 2017
2017,10,IndiGo,27562,4133027.0,87.324,4052585.0,20.27465328754323,48633.883,2017-10-01,Oct 2017
2017,10,Jet Airways,14047,1571142.0,80.529,1433400.0,7.707271042627413,23745.0,2017-10-01,Oct 2017
2017,10,JetLite,1794,213497.0,82.133,194506.0,1.0473141484269561,2999.0,2017-10-01,Oct 2017
2017,10,QuikJet Cargo,0,0.0,0.0,0.0,0.0,0.0,2017-10-01,Oct 2017
2017,10,SpiceJet,10627,1364334.0,93.673,1211569.0,6.692769928289123,13883.0,2017-10-01,Oct 2017
2017,10,Total Domestic,79543,10418436.0,84.824,9894070.789,51.10786300173184,133994.761,2017-10-01,Oct 2017
2017,10,TruJet,813,37466.0,65.737,15009.0,0.18379027286080993,1053.866,2017-10-01,Oct 2017
2017,10,Vistara,2910,369694.0,80.258,421189.0,1.8135419082636062,5027.52,2017-10-01,Oct 2017
2017,10,Zoom Air,114,3098.0,69.461,2966.0,0.015197305966016901,148.36,2017-10-01,Oct 2017
2017,11,Air India,9410,1271612.0,84.077,1217645.0,6.212100183483854,17765.0,2017-11-01,Nov 2017
2017,11,Air India Express,189,10515.0,56.826,13746.754,0.051368053643196764,268.0,2017-11-01,Nov 2017
2017,11,Alliance Air,2033,124946.0,78.148,55943.0,0.6103882863055504,3621.0,2017-11-01,Nov 2017
2017,11,Blue Dart Aviation,508,0.0,0.0,0.0,0.0,914.416,2017-11-01,Nov 2017
2017,11,Go First,5819,933709.0,89.989,879987.0,4.56137080353168,10876.65,2017-11-01,Nov 2017
2017,11,IndiGo,26545,4131844.0,90.679,4040152.0,20.184953327372394,47091.33,2017-11-01,Nov 2017
2017,11,Jet Airways,13122,1578170.0,87.324,1461348.0,7.709702445847251,22544.0,2017-11-01,Nov 2017
